Chrom	Start	End	Group
chr19	2328530	2328919	chr10
chr19	2331619	2332158	chr10
chr19	2332202	2332289	chr10
chr19	2334570	2334730	chr10
chr19	2335184	2335787	chr10
chr19	2337374	2337650	chr10
chr19	2338746	2339214	chr10
chr19	2339765	2340325	chr10
chr19	2340486	2341640	chr10
chr19	2343003	2343317	chr10
chr19	2343909	2344158	chr10
chr19	2344332	2345337	chr10
chr19	2345649	2345840	chr19
chr19	2351411	2351741	chr10
chr19	2352765	2353439	chr10
chr19	2381658	2381779	chr10
chr19	2389779	2389971	chr10
chr19	2391424	2391482	chr10
chr19	2396468	2396736	chr10
chr19	2398771	2399208	chr10
chr19	2401789	2402019	chr10
chr19	2403068	2403712	chr10
chr19	2405132	2405698	chr10
chr19	2405880	2405916	chr10
chr19	2405917	2406191	chr9
chr19	2407974	2408122	chr10
chr19	2408346	2408636	chr10
chr19	2410169	2410404	chr10
chr19	2413575	2414033	chr10
chr19	2415622	2416066	chr10
chr19	2416371	2417065	chr10
chr19	2417549	2418143	chr10
chr19	2421639	2422250	chr10
chr19	2424077	2424396	chr10
chr19	2424630	2424706	chr10
chr19	2424938	2425498	chr10
chr19	2425780	2426297	chr10
chr19	2426363	2427696	chr10
chr19	2428142	2428330	chr10
chr19	2430447	2432592	chr10
chr19	2433819	2435454	chr10
chr19	2436504	2436774	chr18
chr19	2436882	2437104	chr10
chr19	2438151	2438577	chr10
chr19	2444368	2444576	chr10
chr19	2447967	2448029	chr10
chr19	2451672	2451724	chr10
chr19	2456228	2456446	chr10
chr19	2456591	2457074	chr10
chr19	2462011	2462318	chr10
chr19	2462905	2463424	chr10
chr19	2469544	2469830	chr10
chr19	2474668	2475513	chr10
chr19	2475707	2476802	chr10
chr19	2476846	2478954	chr10
chr19	2479174	2479541	chr10
chr19	2484062	2484585	chr10
chr19	2488148	2490008	chr10
chr19	2491053	2491438	chr10
chr19	2491624	2491778	chr10
chr19	2494000	2494408	chr10
chr19	2494763	2496305	chr10
chr19	2500312	2500486	chr10
chr19	2500801	2500863	chr10
chr19	2511181	2511515	chr10
chr19	2514880	2515424	chr10
chr19	2520549	2520733	chr10
chr19	2524349	2524941	chr19
chr19	2529714	2530066	chr10
chr19	2537709	2537793	chrX
chr19	2537832	2537925	chr17
chr19	2537926	2538047	chr11
chr19	2538051	2538086	chr17
chr19	2538114	2538254	chr1
chr19	2538255	2538320	chr1
chr19	2538332	2538446	chr10
chr19	2538479	2538548	chr3
chr19	2538552	2538637	chr10
chr19	2538647	2538748	chr1
chr19	2539070	2539327	chr1
chr19	2539328	2539451	chr11
chr19	2540823	2541044	chr10
chr19	2546475	2547834	chr10
chr19	2555429	2555704	chr10
chr19	2556253	2556550	chr10
chr19	2591047	2591287	chr13
chr19	2593290	2593460	chr4
chr19	2593769	2594088	chr4
chr19	2609444	2609508	chr6
chr19	2611254	2611383	chr10
chr19	2636900	2637053	chr15
chr19	2668197	2668726	chr10
chr19	2671100	2671608	chr10
chr19	2674833	2675367	chr10
chr19	2713046	2713831	chr19
chr19	2713832	2714314	chr13
chr19	2714446	2715375	chr10
chr19	2715594	2718046	chr10
chr19	2719242	2721673	chr10
chr19	2722831	2723009	chr10
chr19	2723139	2723352	chr10
chr19	2727692	2727822	chr10
chr19	2732507	2733501	chr10
chr19	2736984	2737408	chr10
chr19	2739147	2739232	chr10
chr19	2739655	2740502	chr10
chr19	2755670	2755888	chr10
chr19	2757342	2757834	chr10
chr19	2759248	2759322	chr10
chr19	2761401	2761570	chr10
chr19	2762465	2762663	chr10
chr19	2763559	2763796	chr10
chr19	2765184	2765304	chr10
chr19	2767027	2767689	chr10
chr19	2768914	2769091	chr10
chr19	2769787	2770118	chr8
chr19	2782755	2782845	chr10
chr19	2783030	2783591	chr10
chr19	2784000	2784058	chr10
chr19	2784754	2785871	chr10
chr19	2790416	2790648	chr10
chr19	2794690	2794937	chr10
chr19	2796075	2796195	chr10
chr19	2796494	2796656	chr9
chr19	2799598	2799796	chr10
chr19	2801954	2802132	chr4
chr19	2802136	2802592	chr4
chr19	2805004	2805203	chr10
chr19	2805756	2806000	chr12
chr19	2806912	2808459	chr10
chr19	2810292	2810497	chr10
chr19	2810621	2810771	chr10
chr19	2811580	2811798	chr10
chr19	2813075	2813336	chr10
chr19	2823012	2823140	chr13
chr19	2827606	2827749	chr7
chr19	2827772	2827851	chr17
chr19	2832287	2832522	chr8
chr19	2833638	2833771	chr9
chr19	2833828	2834005	chr8
chr19	2834006	2834842	chr7
chr19	2836108	2836381	chr17
chr19	2850563	2850733	chr13
chr19	2851569	2851786	chr8
chr19	2852004	2852120	chr7
chr19	2852173	2852581	chr11
chr19	2852582	2852739	chr8
chr19	2852740	2853862	chr11
chr19	2853863	2853980	chr9
chr19	2854227	2854450	chr10
chr19	2873508	2873647	chr17
chr19	2873975	2874086	chr17
chr19	2874463	2874802	chr4
chr19	2874876	2874982	chr17
chr19	2874983	2875177	chr17
chr19	2875178	2875305	chr11
chr19	2875306	2875372	chr5
chr19	2875385	2875492	chr11
chr19	2875493	2875646	chr17
chr19	2875647	2875813	chr12
chr19	2875814	2875992	chr16
chr19	2876100	2876201	chr1
chr19	2876202	2876295	chr11
chr19	2876931	2877058	chr9
chr19	2877112	2877190	chr9
chr19	2877299	2878342	chr17
chr19	2878429	2878526	chr17
chr19	2896109	2896322	chr9
chr19	2896527	2896556	chr9
chr19	2896570	2897223	chr9
chr19	2897387	2897523	chr8
chr19	2915507	2915963	chr11
chr19	2916182	2916269	chr11
chr19	2916270	2916420	chr8
chr19	2916715	2916843	chr8
chr19	2916909	2917384	chr17
chr19	2917385	2918302	chr11
chr19	2918311	2918389	chr9
chr19	2918487	2918884	chr17
chr19	2932817	2933210	chr17
chr19	2933313	2934777	chr9
chr19	2936511	2936606	chr17
chr19	2939009	2939271	chr1
chr19	2939272	2939399	chr4
chr19	2939648	2939836	chr4
chr19	2944087	2944258	chr7
chr19	2982951	2983073	chr10
chr19	2983081	2984362	chr10
chr19	2986814	2987379	chr10
chr19	2988025	2988140	chr10
chr19	2988763	2988915	chr10
chr19	2989036	2989789	chr10
chr19	2991713	2991998	chr10
chr19	2993369	2993624	chr10
chr19	2994005	2994144	chr10
chr19	2994872	2995182	chr10
chr19	2997843	2998032	chr10
chr19	3000639	3000992	chr10
chr19	3002351	3002534	chr10
chr19	3005433	3006689	chr10
chr19	3008813	3009228	chr10
chr19	3009417	3009767	chr10
chr19	3011013	3011198	chr10
chr19	3012879	3013291	chr10
chr19	3013499	3013980	chr10
chr19	3014413	3014708	chr10
chr19	3015425	3015850	chr10
chr19	3019243	3019791	chr10
chr19	3024784	3024822	chr10
chr19	3024988	3025156	chr10
chr19	3025864	3026133	chr10
chr19	3026620	3026896	chr10
chr19	3026897	3027199	chr9
chr19	3027790	3029333	chr10
chr19	3035535	3035884	chr10
chr19	3036000	3036672	chr10
chr19	3042650	3042851	chr12
chr19	3052878	3054262	chr10
chr19	3055539	3055737	chr10
chr19	3056278	3056393	chr10
chr19	3056456	3056557	chr10
chr19	3057284	3058513	chr10
chr19	3061122	3062160	chr10
chr19	3062161	3062466	chr10
chr19	3085010	3085579	chr10
chr19	3085682	3085912	chr10
chr19	3088989	3089646	chr10
chr19	3093267	3093312	chr10
chr19	3094049	3096393	chr10
chr19	3096685	3096718	chr10
chr19	3109994	3110140	chr11
chr19	3110146	3110338	chr10
chr19	3113321	3113497	chr10
chr19	3114833	3115106	chr10
chr19	3118854	3119365	chr10
chr19	3120965	3122116	chr10
chr19	3122203	3122328	chr10
chr19	3123722	3124886	chr10
chr19	3130227	3130846	chrX
chr19	3130849	3130983	chr10
chr19	3131166	3131223	chrX
chr19	3131224	3131764	chrX
chr19	3135964	3137119	chr10
chr19	3141013	3141175	chr10
chr19	3141750	3142205	chr10
chr19	3148256	3148495	chr9
chr19	3148584	3148780	chr10
chr19	3150008	3150321	chr10
chr19	3150443	3150961	chr19
chr19	3150978	3151141	chr3
chr19	3151142	3151296	chr3
chr19	3151684	3152289	chr10
chr19	3155761	3155956	chr10
chr19	3156041	3156584	chr10
chr19	3157690	3158117	chr10
chr19	3162741	3163025	chr10
chr19	3171606	3171925	chr10
chr19	3172581	3172678	chr15
chr19	3172679	3172819	chr15
chr19	3172820	3172967	chr15
chr19	3172968	3173032	chr15
chr19	3173033	3174957	chr15
chr19	3174958	3175073	chr15
chr19	3175074	3175187	chr15
chr19	3175188	3175562	chr8
chr19	3175563	3175881	chr15
chr19	3176835	3177027	chr6
chr19	3177105	3177272	chr6
chr19	3178557	3180083	chr10
chr19	3181148	3181246	chr10
chr19	3185165	3186285	chr10
chr19	3192445	3192693	chr10
chr19	3193253	3193513	chr10
chr19	3196111	3196457	chr10
chr19	3198759	3198904	chr10
chr19	3201509	3201747	chr10
chr19	3203676	3204143	chr10
chr19	3204572	3204792	chr10
chr19	3205884	3206430	chr10
chr19	3207187	3207690	chr10
chr19	3208923	3208972	chr10
chr19	3220662	3220737	chr10
chr19	3224420	3224691	chr9
chr19	3224692	3226094	chr10
chr19	3228547	3228731	chr10
chr19	3250587	3251505	chr10
chr19	3270947	3271790	chr10
chr19	3272644	3272695	chr10
chr19	3273555	3273960	chr10
chr19	3275820	3276302	chr10
chr19	3277924	3278169	chr10
chr19	3280865	3282804	chr10
chr19	3282912	3283096	chr10
chr19	3284683	3285227	chr10
chr19	3285259	3286085	chr10
chr19	3286315	3286425	chr10
chr19	3290115	3290382	chr10
chr19	3293266	3296011	chr10
chr19	3296078	3297112	chr10
chr19	3297235	3297384	chr10
chr19	3313420	3313638	chr10
chr19	3314263	3314367	chr10
chr19	3314557	3316761	chr10
chr19	3319730	3320745	chr10
chr19	3322789	3322993	chr10
chr19	3323172	3323846	chr10
chr19	3359408	3360034	chr10
chr19	3360161	3360390	chr10
chr19	3366481	3368447	chr10
chr19	3369320	3369974	chr10
chr19	3374614	3375554	chr10
chr19	3375591	3375805	chr10
chr19	3381631	3382275	chr10
chr19	3384693	3385048	chr10
chr19	3387635	3388164	chr10
chr19	3392619	3392886	chr10
chr19	3397343	3397845	chr10
chr19	3398091	3398855	chr10
chr19	3404011	3404938	chr10
chr19	3423683	3423746	chr10
chr19	3425065	3425184	chr10
chr19	3428605	3428910	chr10
chr19	3429665	3429719	chr10
chr19	3433459	3433607	chr10
chr19	3434260	3435410	chr10
chr19	3449003	3449231	chr10
chr19	3452469	3452672	chr10
chr19	3456122	3457075	chr10
chr19	3458661	3458792	chr10
chr19	3459704	3459806	chr10
chr19	3462516	3465430	chr10
chr19	3465440	3465599	chr10
chr19	3465994	3466466	chr10
chr19	3466644	3469229	chr10
chr19	3473575	3475084	chr10
chr19	3477707	3477973	chr10
chr19	3478305	3479545	chr10
chr19	3480270	3480818	chr10
chr19	3481827	3481947	chr10
chr19	3482207	3482291	chr7
chr19	3482816	3483519	chr10
chr19	3490400	3490522	chr10
chr19	3491467	3492524	chr10
chr19	3493872	3494126	chr10
chr19	3496536	3496905	chr10
chr19	3500049	3500346	chr10
chr19	3500459	3501061	chr10
chr19	3501243	3501427	chr10
chr19	3505941	3506912	chr10
chr19	3522935	3523065	chr10
chr19	3525860	3526398	chr10
chr19	3526964	3527090	chr10
chr19	3527618	3527822	chr10
chr19	3530769	3530879	chr10
chr19	3531702	3532099	chr10
chr19	3532397	3533404	chr10
chr19	3534399	3535273	chr10
chr19	3539056	3539325	chr10
chr19	3543204	3543740	chr10
chr19	3543763	3544022	chr10
chr19	3544702	3544962	chr10
chr19	3546068	3546469	chr10
chr19	3547224	3548296	chr10
chr19	3550696	3551243	chr10
chr19	3556763	3557527	chr10
chr19	3563876	3564372	chr10
chr19	3567406	3567743	chr5
chr19	3567947	3568277	chr5
chr19	3572656	3574638	chr10
chr19	3575501	3575971	chr10
chr19	3576205	3576436	chr10
chr19	3576536	3576718	chr10
chr19	3576799	3577233	chr10
chr19	3577970	3578140	chr10
chr19	3578630	3579251	chr10
chr19	3585336	3585931	chr10
chr19	3586377	3587000	chr10
chr19	3588978	3589109	chr10
chr19	3589400	3589563	chr10
chr19	3589781	3591031	chr10
chr19	3591034	3593183	chr10
chr19	3593321	3593600	chr10
chr19	3595494	3596194	chr10
chr19	3596403	3596605	chr10
chr19	3599135	3599593	chr10
chr19	3599832	3601030	chr10
chr19	3601050	3601179	chr10
chr19	3603768	3603980	chr10
chr19	3608405	3608996	chr10
chr19	3610665	3610821	chr10
chr19	3611860	3611912	chr11
chr19	3611913	3612443	chr10
chr19	3613005	3613609	chr10
chr19	3614370	3614595	chr10
chr19	3618871	3619285	chr10
chr19	3620102	3620801	chr10
chr19	3623687	3624204	chr10
chr19	3626562	3627205	chr10
chr19	3630178	3630846	chr10
chr19	3632836	3633275	chr10
chr19	3633396	3633902	chr10
chr19	3637367	3637776	chr10
chr19	3638862	3639042	chr10
chr19	3641700	3641924	chr10
chr19	3642871	3642953	chr10
chr19	3643162	3643812	chr10
chr19	3643938	3644281	chr10
chr19	3645845	3646095	chr10
chr19	3646697	3646799	chr10
chr19	3647329	3647438	chr10
chr19	3648618	3648722	chr10
chr19	3649933	3650102	chr10
chr19	3651817	3652049	chr10
chr19	3653266	3653610	chr10
chr19	3656397	3656577	chr10
chr19	3658343	3658470	chr10
chr19	3660862	3662056	chr10
chr19	3664820	3664939	chr10
chr19	3667207	3667364	chr10
chr19	3671879	3671954	chr10
chr19	3697039	3697441	chr16
chr19	3697442	3698059	chr10
chr19	3699469	3700632	chr10
chr19	3701217	3701603	chr19
chr19	3701688	3701792	chr19
chr19	3708141	3708997	chr10
chr19	3710298	3710758	chr10
chr19	3719464	3719749	chr5
chr19	3719753	3720045	chr19
chr19	3720050	3720764	chr10
chr19	3720897	3721048	chr10
chr19	3721407	3723332	chr10
chr19	3728390	3728784	chr10
chr19	3729993	3730149	chr10
chr19	3730236	3730711	chr10
chr19	3731874	3732158	chr10
chr19	3733665	3734441	chr10
chr19	3735531	3736342	chr10
chr19	3738545	3738692	chr10
chr19	3738791	3739142	chr10
chr19	3740495	3740797	chr10
chr19	3740839	3740925	chr10
chr19	3743056	3743526	chr10
chr19	3743769	3744296	chr10
chr19	3745994	3746936	chr10
chr19	3747786	3748104	chr10
chr19	3750109	3750796	chr10
chr19	3750902	3751645	chr10
chr19	3752439	3753000	chr10
chr19	3753731	3754499	chr10
chr19	3759407	3760309	chr10
chr19	3761201	3762249	chr10
chr19	3762477	3762961	chr10
chr19	3765078	3765351	chr10
chr19	3767203	3767397	chr10
chr19	3770438	3770479	chr18
chr19	3770534	3770962	chr18
chr19	3771007	3771181	chr11
chr19	3771472	3771721	chr18
chr19	3771722	3771817	chrX
chr19	3776002	3776215	chr10
chr19	3778179	3779889	chr10
chr19	3781579	3782318	chr10
chr19	3783088	3786662	chr10
chr19	3792953	3793114	chr10
chr19	3801417	3802114	chr10
chr19	3805807	3806152	chr10
chr19	3807161	3807529	chr10
chr19	3807530	3808276	chr5
chr19	3808831	3808995	chr10
chr19	3810743	3810872	chr10
chr19	3811242	3811422	chr10
chr19	3813811	3814419	chr10
chr19	3816449	3816933	chr10
chr19	3819010	3819572	chr10
chr19	3820658	3821046	chr10
chr19	3821334	3821568	chr10
chr19	3822042	3822208	chr10
chr19	3823219	3823421	chr10
chr19	3824666	3825418	chr10
chr19	3827450	3827764	chr10
chr19	3830963	3831170	chr6
chr19	3831298	3831584	chr10
chr19	3833693	3833847	chr10
chr19	3834768	3835008	chr10
chr19	3837716	3838202	chr6
chr19	3870772	3871068	chr4
chr19	3871069	3871197	chr7
chr19	3871198	3871204	chr4
chr19	3871205	3871347	chr7
chr19	3871353	3871720	chr4
chr19	3871729	3871826	chr2
chr19	3871980	3871995	chr2
chr19	3871996	3872150	chr4
chr19	3872161	3872204	chr4
chr19	3880310	3881018	chr10
chr19	3884571	3884773	chr10
chr19	3885705	3885868	chr10
chr19	3902371	3902845	chr10
chr19	3905383	3905674	chr10
chr19	3907679	3908393	chr10
chr19	3909418	3909622	chr10
chr19	3910724	3910949	chr10
chr19	3910950	3910997	chr3
chr19	3913732	3913874	chr10
chr19	3917728	3917805	chr10
chr19	3918776	3918906	chr10
chr19	3919908	3920044	chr10
chr19	3920700	3920813	chr10
chr19	3923942	3925603	chr10
chr19	3925665	3925849	chr10
chr19	3927544	3928093	chr10
chr19	3932882	3933802	chr10
chr19	3936557	3937348	chr10
chr19	3938585	3938787	chr10
chr19	3939872	3940018	chr10
chr19	3940789	3941207	chr10
chr19	3942045	3942419	chr10
chr19	3943204	3943384	chr10
chr19	3950066	3950599	chr10
chr19	3950781	3951535	chr10
chr19	3959099	3959668	chr10
chr19	3960054	3960127	chr10
chr19	3961001	3961173	chr10
chr19	3963623	3963685	chr10
chr19	3963864	3963962	chr10
chr19	3964199	3965630	chr10
chr19	3968712	3969051	chr10
chr19	3969669	3969746	chr10
chr19	3976007	3976804	chr10
chr19	3977171	3978182	chr10
chr19	3979317	3980503	chr10
chr19	3980515	3980604	chrX
chr19	3980605	3980978	chr10
chr19	3981338	3981454	chr10
chr19	3981938	3983057	chr10
chr19	3983097	3983367	chr10
chr19	3984131	3984761	chr10
chr19	3985082	3985564	chr10
chr19	3985783	3985913	chr10
chr19	3991144	3991205	chr8
chr19	4007488	4008281	chr10
chr19	4009453	4010271	chr10
chr19	4012890	4013427	chr10
chr19	4015306	4016117	chr10
chr19	4024013	4024123	chr10
chr19	4028122	4028287	chr10
chr19	4028487	4029041	chr10
chr19	4033066	4034828	chr10
chr19	4035844	4036142	chr3
chr19	4036841	4036925	chr3
chr19	4037371	4038691	chr10
chr19	4038805	4038940	chr10
chr19	4039181	4039471	chr10
chr19	4043245	4044778	chr10
chr19	4044854	4048698	chr10
chr19	4051340	4052995	chr10
chr19	4053926	4055260	chr10
chr19	4058141	4059329	chr10
chr19	4059389	4059520	chr10
chr19	4059640	4061567	chr10
chr19	4061586	4064809	chr10
chr19	4065050	4067485	chr10
chr19	4067517	4068068	chr10
chr19	4068295	4068526	chr10
chr19	4077319	4078526	chr10
chr19	4090519	4090744	chr10
chr19	4094421	4094505	chr10
chr19	4095360	4095569	chr10
chr19	4097248	4097347	chr10
chr19	4098631	4099429	chr10
chr19	4101009	4101331	chr10
chr19	4102363	4102455	chr10
chr19	4110504	4110671	chr10
chr19	4117414	4117661	chr10
chr19	4121557	4121767	chr3
chr19	4121768	4122698	chr3
chr19	4122816	4122854	chr3
chr19	4122855	4124369	chr10
chr19	4130589	4130988	chr10
chr19	4144091	4144195	chr10
chr19	4153386	4153905	chr10
chr19	4154776	4155344	chr10
chr19	4156827	4157301	chr10
chr19	4159570	4159944	chr10
chr19	4164278	4165000	chr10
chr19	4168334	4168613	chr10
chr19	4169789	4169917	chr10
chr19	4170060	4170242	chr10
chr19	4170989	4171596	chr10
chr19	4171597	4172053	chr10
chr19	4172106	4172645	chr7
chr19	4172646	4172901	chr7
chr19	4174524	4175215	chr10
chr19	4175638	4176886	chr10
chr19	4177061	4177279	chr10
chr19	4178670	4179326	chr10
chr19	4180748	4180995	chr10
chr19	4182304	4182810	chr10
chr19	4184094	4184205	chr10
chr19	4184222	4185003	chr10
chr19	4185830	4186823	chr10
chr19	4186953	4187465	chr10
chr19	4190946	4191353	chr10
chr19	4197700	4198054	chr10
chr19	4198218	4198576	chr10
chr19	4199593	4200208	chr10
chr19	4201570	4201599	chr10
chr19	4201959	4202937	chr10
chr19	4207227	4208421	chr10
chr19	4208646	4209097	chr10
chr19	4210039	4210634	chr10
chr19	4212277	4212703	chr10
chr19	4215939	4216952	chr10
chr19	4216953	4217259	chr10
chr19	4217283	4217437	chr10
chr19	4217678	4218169	chr10
chr19	4219505	4219906	chr10
chr19	4222609	4222908	chr10
chr19	4224085	4224508	chr10
chr19	4229085	4229777	chr17
chr19	4230722	4231343	chr17
chr19	4232999	4233416	chr17
chr19	4234639	4234873	chr17
chr19	4236876	4237372	chr17
chr19	4246503	4246615	chr17
chr19	4246901	4247313	chr17
chr19	4249137	4249337	chr17
chr19	4250970	4251176	chr17
chr19	4254080	4254504	chr17
chr19	4258214	4258483	chr17
chr19	4261882	4262149	chr17
chr19	4267493	4267876	chr17
chr19	4268557	4268687	chr17
chr19	4273018	4273151	chr17
chr19	4273907	4274028	chr17
chr19	4277181	4277267	chr17
chr19	4279865	4280368	chr17
chr19	4282769	4283297	chr17
chr19	4284646	4284936	chr17
chr19	4284994	4285041	chr17
chr19	4288195	4288752	chr17
chr19	4290370	4290619	chr17
chr19	4292762	4292928	chr17
chr19	4297885	4298361	chr17
chr19	4302081	4302582	chr17
chr19	4304183	4305732	chr17
chr19	4305822	4305892	chr17
chr19	4305937	4306095	chr17
chr19	4306195	4306332	chr17
chr19	4306803	4307045	chr17
chr19	4307743	4307997	chr17
chr19	4310241	4310655	chr17
chr19	4311817	4312057	chr17
chr19	4312146	4312192	chr17
chr19	4314135	4314384	chr17
chr19	4317169	4317462	chr17
chr19	4317729	4318684	chr17
chr19	4318773	4319048	chr17
chr19	4319219	4319330	chr13
chr19	4322332	4322751	chr4
chr19	4322956	4324252	chr17
chr19	4324422	4324533	chr17
chr19	4325146	4325587	chr17
chr19	4326915	4327558	chr17
chr19	4328516	4328971	chr17
chr19	4329944	4330083	chr17
chr19	4332018	4332096	chr17
chr19	4333688	4334196	chr17
chr19	4334197	4334267	chr17
chr19	4334287	4334601	chr17
chr19	4335005	4335267	chr17
chr19	4338176	4338937	chr17
chr19	4342048	4342160	chr17
chr19	4343175	4344058	chr17
chr19	4345577	4345984	chr17
chr19	4347405	4347578	chrX
chr19	4347579	4347876	chr7
chr19	4347914	4348058	chr4
chr19	4348198	4348236	chr7
chr19	4348560	4348650	chr7
chr19	4348651	4348953	chr10
chr19	4348954	4349093	chr7
chr19	4349094	4349222	chr11
chr19	4349286	4349375	chr11
chr19	4349398	4349692	chr7
chr19	4352747	4353068	chr17
chr19	4354024	4354455	chr17
chr19	4354502	4354560	chr17
chr19	4354875	4355210	chr17
chr19	4355329	4355492	chr17
chr19	4355503	4355668	chr17
chr19	4357242	4357918	chr17
chr19	4358022	4358185	chr17
chr19	4359145	4359392	chr17
chr19	4359803	4361294	chr17
chr19	4361598	4361817	chr17
chr19	4362321	4362387	chr17
chr19	4362557	4362978	chr17
chr19	4362994	4363021	chr17
chr19	4363276	4364232	chr17
chr19	4365474	4365705	chr17
chr19	4366496	4367042	chr17
chr19	4373504	4373642	chr17
chr19	4375687	4375803	chr17
chr19	4394037	4394269	chr17
chr19	4395047	4395171	chr14
chr19	4395279	4395612	chr14
chr19	4397777	4397835	chr17
chr19	4398144	4398384	chr17
chr19	4400224	4400759	chr17
chr19	4402408	4402905	chr17
chr19	4403093	4403300	chr17
chr19	4403370	4403409	chr17
chr19	4405878	4406087	chr17
chr19	4408755	4409865	chr17
chr19	4418014	4418090	chr17
chr19	4422606	4422837	chr17
chr19	4423324	4423395	chr17
chr19	4423688	4423923	chr17
chr19	4428640	4428944	chr17
chr19	4429372	4430648	chr17
